1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS),10W-30
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS),0W-30
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS), Mobil 1™ 10W-30 
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS), Mobil 1™ High Mileage 10W-30 
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS), Mobil Super™ Synthetic 10W-30 
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS), Mobil Super™ 10W-30 
1991,Buick,Park Avenue,Base 6-Cyl 3.8 (L) (GAS), Mobil Super™ High Mileage 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS),10W-30
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS),0W-30
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS), Mobil 1™ 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS), Mobil 1™ High Mileage 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS), Mobil Super™ Synthetic 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS), Mobil Super™ 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (1) (GAS), Mobil Super™ High Mileage 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS),10W-30
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS),0W-30
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS), Mobil 1™ 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS), Mobil 1™ High Mileage 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS), Mobil Super™ Synthetic 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS), Mobil Super™ 10W-30 
1991,Buick,Park Avenue,Ultra 6-Cyl 3.8 (L) (GAS), Mobil Super™ High Mileage 10W-30 
1991,Buick,Reatta,Base 6-Cyl 3.8 (L) (GAS),10W-30
1991,Buick,Reatta,Base 6-Cyl 3.8 (L) (GAS),0W-30
1991,Buick,Reatta,Base 6-Cyl 3.8 (L) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,Reatta,Base 6-Cyl 3.8 (L) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
